Id,SalePrice
2735,130268.39160772099
2736,132584.39571256074
2737,126226.77789454588
2738,139941.69210651732
2739,156602.71431125375
2740,142247.32456910284
2741,141280.84751408536
2742,154295.83895151818
2743,140939.63360157836
2744,150329.7413400554
2745,148395.80322464625
2746,138450.9546626273
2747,156236.06670770462
2748,125000.52591179666
2749,125020.60224419468
2750,137853.45383219505
2751,140220.39769981473
2752,229969.46746263476
2753,159141.71791130924
2754,248322.67877444258
2755,128903.23415603788
2756,98638.4031754442
2757,68131.1284828191
2758,84361.90604767106
2759,164572.19803799238
2760,120499.69286945426
2761,135599.05864454596
2762,138103.88949433048
2763,202745.11269555488
2764,160522.91484494804
2765,300020.6938270748
2766,135197.8450529402
2767,89357.689453994
2768,121537.14736039692
2769,132222.05886206983
2770,156876.7944468632
2771,117277.9493898132
2772,110205.56625553178
2773,149735.6398799608
2774,147761.74549420548
2775,128743.71445486869
2776,140154.34084853213
2777,159342.28347558866
2778,125570.44681738078
2779,114957.41490005613
2780,93825.51217298832
2781,94327.12839739789
2782,87575.122336953
2783,88073.59462960386
2784,126700.35329580819
2785,123403.18429510994
2786,75341.87762943591
2787,123154.65105041825
2788,72574.49336956872
2789,213500.63929697726
2790,83176.21097343984
2791,116794.36409561383
2792,60421.37845977329
2793,167942.87116032757
2794,90359.36499041216
2795,105166.65233702837
2796,89060.85610524187
2797,211333.9243856743
2798,121238.88536502406
2799,119054.78661408
2800,66520.79809014611
2801,120110.82865265265
2802,131114.96742751033
2803,151740.0782315698
2804,142606.0469897282
2805,97991.85776635517
2806,71305.34436424759
2807,159667.78263882478
2808,151557.5347958761
2809,131684.70666599367
2810,131765.19027838495
2811,155798.98899446515
2812,147345.21161402256
2813,162995.8340837324
2814,166127.76377031332
2815,97333.81682278152
2816,239498.4061694275
2817,155259.3321226216
2818,131999.04486663372
2819,142999.2104724359
2820,137977.00158957238
2821,99181.10879572683
2822,202719.44727570313
2823,271008.3256298155
2824,167680.82598082567
2825,160174.96588000434
2826,130901.59395804102
2827,142780.50718748424
2828,203833.8123924106
2829,189328.22513662395
2830,229040.5528964418
2831,175096.3952435425
2832,260424.0804182809
2833,286966.78260068357
2834,202439.9543530625
2835,197324.80975294663
2836,189412.07565331008
2837,162177.63233727193
2838,151794.3773870881
2839,171944.1189505521
2840,203724.54947418626
2841,191577.1288878811
2842,212235.45031030857
2843,136354.12152242803
2844,155196.17936040313
2845,114268.8939251124
2846,195403.47385060595
2847,183583.25076618933
2848,216191.83056813505
2849,192429.1343370506
2850,283440.3496507803
2851,229649.65294143523
2852,230695.82110864855
2853,213907.3754054999
2854,135488.9147616014
2855,188235.80478214513
2856,197230.48351729722
2857,184826.32348644544
2858,199250.91295094075
2859,135412.12699470867
2860,114351.30341093735
2861,141406.59294801275
2862,183343.7140771848
2863,121114.14586788317
2864,236532.60720155804
2865,139256.79210883472
2866,144157.4591390902
2867,98365.52803090194
2868,98372.88365930905
2869,114799.31756567645
2870,144283.8158447593
2871,88657.16419102513
2872,48862.94863289723
2873,110918.21337602368
2874,129851.936701945
2875,122027.50253747373
2876,175677.20963360977
2877,129389.28143114469
2878,168731.54926957207
2879,135177.85898970414
2880,92790.50937752955
2881,151865.91768603201
2882,161472.390905567
2883,189045.02685070338
2884,213152.71618993595
2885,190612.9101545573
2886,215440.1166934868
2887,116419.37041562461
2888,136153.6508897027
2889,55623.13349325977
2890,87064.20601736114
2891,138054.9580899868
2892,69326.9553502206
2893,100810.56165751845
2894,63551.513676064744
2895,322682.8171253569
2896,316107.5317866494
2897,200918.7257059072
2898,163981.41318028886
2899,226314.37696610176
2900,170314.67477816367
2901,206910.29188688143
2902,182180.71889052828
2903,354757.33894778293
2904,370367.0374575146
2905,117657.6005796607
2906,214516.18083706964
2907,104951.96688926568
2908,133893.68912961404
2909,163502.01453990984
2910,78469.13011562084
2911,88656.60123248778
2912,153762.14966585135
2913,84738.09978800408
2914,75645.4022214332
2915,83967.36265819588
2916,81082.00876907766
2917,196126.92199948925
2918,112370.31327877876
2919,235816.9127500656
